config_id,family,direction,params_json,trades,winrate,avg_win_r,avg_loss_r,expectancy_r,profit_factor_r,total_r,max_drawdown_r,cost_r_per_trade,evidence,fee_per_fill,slippage_per_fill
51ab427d075eee,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",167,0.4251497005988024,2.381437576992426,-1.1380961365696274,0.3582325679986707,1.547559546793666,59.82483885577801,11.910080717186226,0.13685040724146125,exploratory,0.0005,0.0002
111d9e990bb7ae,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",161,0.422360248447205,2.367345301041188,-1.1617252449037727,0.3288138676692541,1.4899927183241906,52.939032694749905,10.32090280019809,0.1561678525930561,exploratory,0.0005,0.0002
99a721e5b120ae,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",189,0.42857142857142855,2.3650325322241663,-1.204167566247856,0.32548961881158217,1.473029542470691,61.51753795538903,14.953341343700444,0.17602779862046938,exploratory,0.0005,0.0002
93983b74b7b9d7,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",174,0.47701149425287354,1.8767226515765774,-1.1644712131957555,0.2862132165519666,1.4699685363169352,49.801099680042185,11.08463710843715,0.15655743928937693,exploratory,0.0005,0.0002
7f53c01695b964,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",180,0.4222222222222222,2.353473564591111,-1.2254708179748977,0.2856390324418617,1.4034165817787714,51.415025839535105,12.557492246524774,0.19919793224942697,exploratory,0.0005,0.0002
cf6e6f8b442621,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.25, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",275,0.4072727272727273,2.370137602115971,-1.1598282260729917,0.2778305839530585,1.4041396559867854,76.40341058709109,15.735767313350964,0.1426563807257673,exploratory,0.0005,0.0002
0049a2440077d5,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 2.25}",187,0.40106951871657753,2.379389870852788,-1.1329959567613166,0.2757149366668003,1.4063081354051972,51.55869315669165,13.954425269132145,0.13638001428805488,exploratory,0.0005,0.0002
415dd941af93e8,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 1.25}",285,0.4070175438596491,2.4821246878513725,-1.2399040885214088,0.2750269222127759,1.3740634474135265,78.38267283064114,13.007704042640086,0.243291146247985,exploratory,0.0005,0.0002
836ff872e09519,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.25}",206,0.4320388349514563,2.3572088315287756,-1.3140196783456777,0.27209360990105214,1.3645841902015838,56.05128363961674,21.326635280458603,0.24575129300489734,exploratory,0.0005,0.0002
b4dbb83f1cf790,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 1.75}",201,0.47761194029850745,1.8824901111756873,-1.2065897046334026,0.2687916999321328,1.4264449707491809,54.0271316863587,15.555829858138615,0.17569731760411084,exploratory,0.0005,0.0002
746a32c45fd61c,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 1.75}",216,0.41203703703703703,2.3574118046899812,-1.1959189713819034,0.26818491320327115,1.3814016940809088,57.92794125190657,15.963866254806717,0.17711651990248659,exploratory,0.0005,0.0002
d4144b222f8101,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.0, ""sl_atr"": 2.25}",206,0.46601941747572817,1.8658689198656004,-1.1314622484601702,0.2653522765848492,1.4391948966189574,54.66256897647894,12.08703241447579,0.15711769929376604,exploratory,0.0005,0.0002
dceb0551e460a1,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 1.25}",240,0.425,2.310434163762865,-1.256847437060879,0.2592472432892123,1.3587267297867922,62.21933838941094,20.650652696673326,0.27422784788750043,exploratory,0.0005,0.0002
4e33ddc251a42c,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 2.25}",179,0.4022346368715084,2.3628175402864167,-1.159091397578807,0.25754236513793116,1.37170658108396,46.10008335968968,16.16320166554,0.16086818373434028,exploratory,0.0005,0.0002
0e8713b75bea49,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 7, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 1.75}",301,0.39867109634551495,2.3993964731969775,-1.1653250241851705,0.2558264033425958,1.3650784628430888,77.00374740612133,14.082800247937257,0.1524589667746052,meaningful,0.0005,0.0002
